Origin Name,Origin Code,Destination Name,Destination Code,Departure Date,Arrival Date,Duration,Operator,Transport Type,Fare,Origin ID,Destination ID,Service ID
Cullompton,152,Plymouth,77,03/11/2024 23:36,2024-11-04T00:58:00,PT1H22M,megabus Falcon,coach,10.2,152,77,85854058
Cullompton,152,Taunton,100,28/10/2024 00:27,2024-10-28T01:03:00,PT36M,megabus Falcon,coach,10.2,152,100,85641727
Cullompton,152,Taunton,100,28/10/2024 02:26,2024-10-28T03:02:00,PT36M,megabus Falcon,coach,10.2,152,100,85427076
Cullompton,152,Taunton,100,28/10/2024 03:26,2024-10-28T04:02:00,PT36M,megabus Falcon,coach,10.2,152,100,85437324
Cullompton,152,Taunton,100,28/10/2024 04:26,2024-10-28T05:02:00,PT36M,megabus Falcon,coach,10.2,152,100,85447572
Cullompton,152,Taunton,100,28/10/2024 05:26,2024-10-28T06:02:00,PT36M,megabus Falcon,coach,8.2,152,100,85457820
Cullompton,152,Taunton,100,28/10/2024 06:26,2024-10-28T07:02:00,PT36M,megabus Falcon,coach,8.2,152,100,85488035
Cullompton,152,Taunton,100,28/10/2024 07:27,2024-10-28T08:03:00,PT36M,megabus Falcon,coach,10.2,152,100,85498283
Cullompton,152,Taunton,100,28/10/2024 08:33,2024-10-28T09:10:00,PT37M,megabus Falcon,coach,10.2,152,100,85510211
Cullompton,152,Taunton,100,28/10/2024 09:33,2024-10-28T10:10:00,PT37M,megabus Falcon,coach,10.2,152,100,85520459
Cullompton,152,Taunton,100,28/10/2024 10:43,2024-10-28T11:20:00,PT37M,megabus Falcon,coach,8.2,152,100,85529027
Cullompton,152,Taunton,100,28/10/2024 12:00,2024-10-28T12:37:00,PT37M,megabus Falcon,coach,10.2,152,100,85538015
Cullompton,152,Taunton,100,28/10/2024 12:58,2024-10-28T13:35:00,PT37M,megabus Falcon,coach,10.2,152,100,85549523
Cullompton,152,Taunton,100,28/10/2024 13:58,2024-10-28T14:35:00,PT37M,megabus Falcon,coach,8.2,152,100,85559771
Cullompton,152,Taunton,100,28/10/2024 15:00,2024-10-28T15:37:00,PT37M,megabus Falcon,coach,10.2,152,100,85571699
Cullompton,152,Taunton,100,28/10/2024 16:01,2024-10-28T16:38:00,PT37M,megabus Falcon,coach,10.2,152,100,85581947
Cullompton,152,Taunton,100,28/10/2024 17:04,2024-10-28T17:41:00,PT37M,megabus Falcon,coach,10.2,152,100,85592195
Cullompton,152,Taunton,100,28/10/2024 18:03,2024-10-28T18:39:00,PT36M,megabus Falcon,coach,10.2,152,100,85602443
Cullompton,152,Taunton,100,28/10/2024 19:17,2024-10-28T19:53:00,PT36M,megabus Falcon,coach,10.2,152,100,85611011
Cullompton,152,Taunton,100,28/10/2024 20:27,2024-10-28T21:03:00,PT36M,megabus Falcon,coach,10.2,152,100,85621259
Cullompton,152,Taunton,100,28/10/2024 22:27,2024-10-28T23:03:00,PT36M,megabus Falcon,coach,10.2,152,100,85631507
Cullompton,152,Taunton,100,29/10/2024 00:27,2024-10-29T01:03:00,PT36M,megabus Falcon,coach,10.2,152,100,85641755
Cullompton,152,Taunton,100,29/10/2024 02:26,2024-10-29T03:02:00,PT36M,megabus Falcon,coach,10.2,152,100,85427104
Cullompton,152,Taunton,100,29/10/2024 03:26,2024-10-29T04:02:00,PT36M,megabus Falcon,coach,10.2,152,100,85437352
Cullompton,152,Taunton,100,29/10/2024 04:26,2024-10-29T05:02:00,PT36M,megabus Falcon,coach,8.2,152,100,85447600
Cullompton,152,Taunton,100,29/10/2024 05:26,2024-10-29T06:02:00,PT36M,megabus Falcon,coach,8.2,152,100,85457848
Cullompton,152,Taunton,100,29/10/2024 06:26,2024-10-29T07:02:00,PT36M,megabus Falcon,coach,10.2,152,100,85488063
Cullompton,152,Taunton,100,29/10/2024 07:27,2024-10-29T08:03:00,PT36M,megabus Falcon,coach,8.2,152,100,85498311
Cullompton,152,Taunton,100,29/10/2024 08:33,2024-10-29T09:10:00,PT37M,megabus Falcon,coach,10.2,152,100,85510239
Cullompton,152,Taunton,100,29/10/2024 09:33,2024-10-29T10:10:00,PT37M,megabus Falcon,coach,10.2,152,100,85520487
Cullompton,152,Taunton,100,29/10/2024 10:43,2024-10-29T11:20:00,PT37M,megabus Falcon,coach,10.2,152,100,85529055
Cullompton,152,Taunton,100,29/10/2024 12:00,2024-10-29T12:37:00,PT37M,megabus Falcon,coach,8.2,152,100,85538043
Cullompton,152,Taunton,100,29/10/2024 12:58,2024-10-29T13:35:00,PT37M,megabus Falcon,coach,10.2,152,100,85549551
Cullompton,152,Taunton,100,29/10/2024 13:58,2024-10-29T14:35:00,PT37M,megabus Falcon,coach,8.2,152,100,85559799
Cullompton,152,Taunton,100,29/10/2024 15:00,2024-10-29T15:37:00,PT37M,megabus Falcon,coach,10.2,152,100,85571727
Cullompton,152,Taunton,100,29/10/2024 16:01,2024-10-29T16:38:00,PT37M,megabus Falcon,coach,10.2,152,100,85581975
Cullompton,152,Taunton,100,29/10/2024 17:04,2024-10-29T17:41:00,PT37M,megabus Falcon,coach,10.2,152,100,85592223
Cullompton,152,Taunton,100,29/10/2024 18:03,2024-10-29T18:39:00,PT36M,megabus Falcon,coach,10.2,152,100,85602471
Cullompton,152,Taunton,100,29/10/2024 19:17,2024-10-29T19:53:00,PT36M,megabus Falcon,coach,10.2,152,100,85611039
Cullompton,152,Taunton,100,29/10/2024 20:27,2024-10-29T21:03:00,PT36M,megabus Falcon,coach,10.2,152,100,85621287
Cullompton,152,Taunton,100,29/10/2024 22:27,2024-10-29T23:03:00,PT36M,megabus Falcon,coach,10.2,152,100,85631535
Cullompton,152,Taunton,100,30/10/2024 00:27,2024-10-30T01:03:00,PT36M,megabus Falcon,coach,10.2,152,100,85641783
Cullompton,152,Taunton,100,30/10/2024 02:26,2024-10-30T03:02:00,PT36M,megabus Falcon,coach,8.2,152,100,85427132
Cullompton,152,Taunton,100,30/10/2024 03:26,2024-10-30T04:02:00,PT36M,megabus Falcon,coach,10.2,152,100,85437380
Cullompton,152,Taunton,100,30/10/2024 04:26,2024-10-30T05:02:00,PT36M,megabus Falcon,coach,8.2,152,100,85447628
Cullompton,152,Taunton,100,30/10/2024 05:26,2024-10-30T06:02:00,PT36M,megabus Falcon,coach,10.2,152,100,85457876
Cullompton,152,Taunton,100,30/10/2024 06:26,2024-10-30T07:02:00,PT36M,megabus Falcon,coach,8.2,152,100,85488091
Cullompton,152,Taunton,100,30/10/2024 07:27,2024-10-30T08:03:00,PT36M,megabus Falcon,coach,10.2,152,100,85498339
Cullompton,152,Taunton,100,30/10/2024 08:33,2024-10-30T09:10:00,PT37M,megabus Falcon,coach,10.2,152,100,85510267
Cullompton,152,Taunton,100,30/10/2024 09:33,2024-10-30T10:10:00,PT37M,megabus Falcon,coach,10.2,152,100,85520515
Cullompton,152,Taunton,100,30/10/2024 10:43,2024-10-30T11:20:00,PT37M,megabus Falcon,coach,10.2,152,100,85529083
Cullompton,152,Taunton,100,30/10/2024 12:00,2024-10-30T12:37:00,PT37M,megabus Falcon,coach,10.2,152,100,85538071
Cullompton,152,Taunton,100,30/10/2024 12:58,2024-10-30T13:35:00,PT37M,megabus Falcon,coach,10.2,152,100,85549579
Cullompton,152,Taunton,100,30/10/2024 13:58,2024-10-30T14:35:00,PT37M,megabus Falcon,coach,8.2,152,100,85559827
Cullompton,152,Taunton,100,30/10/2024 15:00,2024-10-30T15:37:00,PT37M,megabus Falcon,coach,10.2,152,100,85571755
Cullompton,152,Taunton,100,30/10/2024 16:01,2024-10-30T16:38:00,PT37M,megabus Falcon,coach,10.2,152,100,85582003
Cullompton,152,Taunton,100,30/10/2024 17:04,2024-10-30T17:41:00,PT37M,megabus Falcon,coach,10.2,152,100,85592251
Cullompton,152,Taunton,100,30/10/2024 18:03,2024-10-30T18:39:00,PT36M,megabus Falcon,coach,10.2,152,100,85602499
Cullompton,152,Taunton,100,30/10/2024 19:17,2024-10-30T19:53:00,PT36M,megabus Falcon,coach,10.2,152,100,85611067
Cullompton,152,Taunton,100,30/10/2024 20:27,2024-10-30T21:03:00,PT36M,megabus Falcon,coach,10.2,152,100,85621315
Cullompton,152,Taunton,100,30/10/2024 22:27,2024-10-30T23:03:00,PT36M,megabus Falcon,coach,10.2,152,100,85631563
Cullompton,152,Taunton,100,31/10/2024 00:27,2024-10-31T01:03:00,PT36M,megabus Falcon,coach,10.2,152,100,85641811
Cullompton,152,Taunton,100,31/10/2024 02:26,2024-10-31T03:02:00,PT36M,megabus Falcon,coach,10.2,152,100,85427160
Cullompton,152,Taunton,100,31/10/2024 03:26,2024-10-31T04:02:00,PT36M,megabus Falcon,coach,10.2,152,100,85437408
Cullompton,152,Taunton,100,31/10/2024 04:26,2024-10-31T05:02:00,PT36M,megabus Falcon,coach,8.2,152,100,85447656
Cullompton,152,Taunton,100,31/10/2024 05:26,2024-10-31T06:02:00,PT36M,megabus Falcon,coach,8.2,152,100,85457904
Cullompton,152,Taunton,100,31/10/2024 06:26,2024-10-31T07:02:00,PT36M,megabus Falcon,coach,8.2,152,100,85488119
Cullompton,152,Taunton,100,31/10/2024 07:27,2024-10-31T08:03:00,PT36M,megabus Falcon,coach,8.2,152,100,85498367
Cullompton,152,Taunton,100,31/10/2024 08:33,2024-10-31T09:10:00,PT37M,megabus Falcon,coach,8.2,152,100,85510295
Cullompton,152,Taunton,100,31/10/2024 09:33,2024-10-31T10:10:00,PT37M,megabus Falcon,coach,10.2,152,100,85520543
Cullompton,152,Taunton,100,31/10/2024 10:43,2024-10-31T11:20:00,PT37M,megabus Falcon,coach,10.2,152,100,85529111
Cullompton,152,Taunton,100,31/10/2024 12:00,2024-10-31T12:37:00,PT37M,megabus Falcon,coach,8.2,152,100,85538099
Cullompton,152,Taunton,100,31/10/2024 12:58,2024-10-31T13:35:00,PT37M,megabus Falcon,coach,10.2,152,100,85549607
Cullompton,152,Taunton,100,31/10/2024 13:58,2024-10-31T14:35:00,PT37M,megabus Falcon,coach,8.2,152,100,85559855
Cullompton,152,Taunton,100,31/10/2024 15:00,2024-10-31T15:37:00,PT37M,megabus Falcon,coach,10.2,152,100,85571783
Cullompton,152,Taunton,100,31/10/2024 16:01,2024-10-31T16:38:00,PT37M,megabus Falcon,coach,10.2,152,100,85582031
Cullompton,152,Taunton,100,31/10/2024 17:04,2024-10-31T17:41:00,PT37M,megabus Falcon,coach,10.2,152,100,85592279
Cullompton,152,Taunton,100,31/10/2024 18:03,2024-10-31T18:39:00,PT36M,megabus Falcon,coach,10.2,152,100,85602527
Cullompton,152,Taunton,100,31/10/2024 19:17,2024-10-31T19:53:00,PT36M,megabus Falcon,coach,10.2,152,100,85611095
Cullompton,152,Taunton,100,31/10/2024 20:27,2024-10-31T21:03:00,PT36M,megabus Falcon,coach,10.2,152,100,85621343
Cullompton,152,Taunton,100,31/10/2024 22:27,2024-10-31T23:03:00,PT36M,megabus Falcon,coach,10.2,152,100,85631591
Cullompton,152,Taunton,100,01/11/2024 00:27,2024-11-01T01:03:00,PT36M,megabus Falcon,coach,10.2,152,100,85641839
Cullompton,152,Taunton,100,01/11/2024 02:26,2024-11-01T03:02:00,PT36M,megabus Falcon,coach,10.2,152,100,85427188
Cullompton,152,Taunton,100,01/11/2024 03:26,2024-11-01T04:02:00,PT36M,megabus Falcon,coach,10.2,152,100,85437436
Cullompton,152,Taunton,100,01/11/2024 04:26,2024-11-01T05:02:00,PT36M,megabus Falcon,coach,10.2,152,100,85447684
Cullompton,152,Taunton,100,01/11/2024 05:26,2024-11-01T06:02:00,PT36M,megabus Falcon,coach,8.2,152,100,85457932
Cullompton,152,Taunton,100,01/11/2024 06:26,2024-11-01T07:02:00,PT36M,megabus Falcon,coach,10.2,152,100,85488147
Cullompton,152,Taunton,100,01/11/2024 07:27,2024-11-01T08:03:00,PT36M,megabus Falcon,coach,10.2,152,100,85498395
Cullompton,152,Taunton,100,01/11/2024 08:33,2024-11-01T09:10:00,PT37M,megabus Falcon,coach,10.2,152,100,85510323
Cullompton,152,Taunton,100,01/11/2024 09:33,2024-11-01T10:10:00,PT37M,megabus Falcon,coach,10.2,152,100,85520571
Cullompton,152,Taunton,100,01/11/2024 10:43,2024-11-01T11:20:00,PT37M,megabus Falcon,coach,10.2,152,100,85529139
Cullompton,152,Taunton,100,01/11/2024 12:00,2024-11-01T12:37:00,PT37M,megabus Falcon,coach,10.2,152,100,85538127
Cullompton,152,Taunton,100,01/11/2024 12:58,2024-11-01T13:35:00,PT37M,megabus Falcon,coach,10.2,152,100,85549635
Cullompton,152,Taunton,100,01/11/2024 13:58,2024-11-01T14:35:00,PT37M,megabus Falcon,coach,8.2,152,100,85559883
Cullompton,152,Taunton,100,01/11/2024 15:00,2024-11-01T15:37:00,PT37M,megabus Falcon,coach,10.2,152,100,85571811
Cullompton,152,Taunton,100,01/11/2024 16:01,2024-11-01T16:38:00,PT37M,megabus Falcon,coach,10.2,152,100,85582059
Cullompton,152,Taunton,100,01/11/2024 17:04,2024-11-01T17:41:00,PT37M,megabus Falcon,coach,10.2,152,100,85592307
Cullompton,152,Taunton,100,01/11/2024 18:03,2024-11-01T18:39:00,PT36M,megabus Falcon,coach,10.2,152,100,85602555
Cullompton,152,Taunton,100,01/11/2024 19:17,2024-11-01T19:53:00,PT36M,megabus Falcon,coach,10.2,152,100,85611123
Cullompton,152,Taunton,100,01/11/2024 20:27,2024-11-01T21:03:00,PT36M,megabus Falcon,coach,10.2,152,100,85621371
Cullompton,152,Taunton,100,01/11/2024 22:27,2024-11-01T23:03:00,PT36M,megabus Falcon,coach,10.2,152,100,85631619
Cullompton,152,Taunton,100,02/11/2024 00:27,2024-11-02T01:03:00,PT36M,megabus Falcon,coach,10.2,152,100,85641867
Cullompton,152,Taunton,100,02/11/2024 02:26,2024-11-02T03:02:00,PT36M,megabus Falcon,coach,10.2,152,100,85427216
Cullompton,152,Taunton,100,02/11/2024 03:26,2024-11-02T04:02:00,PT36M,megabus Falcon,coach,10.2,152,100,85437464
Cullompton,152,Taunton,100,02/11/2024 04:26,2024-11-02T05:02:00,PT36M,megabus Falcon,coach,10.2,152,100,85447712
Cullompton,152,Taunton,100,02/11/2024 05:26,2024-11-02T06:02:00,PT36M,megabus Falcon,coach,8.2,152,100,85457960
Cullompton,152,Taunton,100,02/11/2024 06:26,2024-11-02T07:02:00,PT36M,megabus Falcon,coach,8.2,152,100,85488175
Cullompton,152,Taunton,100,02/11/2024 07:27,2024-11-02T08:03:00,PT36M,megabus Falcon,coach,10.2,152,100,85498423
Cullompton,152,Taunton,100,02/11/2024 08:27,2024-11-02T09:03:00,PT36M,megabus Falcon,coach,10.2,152,100,85505451
Cullompton,152,Taunton,100,02/11/2024 09:27,2024-11-02T10:04:00,PT37M,megabus Falcon,coach,10.2,152,100,85515699
Cullompton,152,Taunton,100,02/11/2024 10:43,2024-11-02T11:20:00,PT37M,megabus Falcon,coach,10.2,152,100,85529167
Cullompton,152,Taunton,100,02/11/2024 11:58,2024-11-02T12:35:00,PT37M,megabus Falcon,coach,10.2,152,100,85543503
Cullompton,152,Taunton,100,02/11/2024 12:58,2024-11-02T13:35:00,PT37M,megabus Falcon,coach,10.2,152,100,85549663
Cullompton,152,Taunton,100,02/11/2024 13:58,2024-11-02T14:35:00,PT37M,megabus Falcon,coach,8.2,152,100,85559911
Cullompton,152,Taunton,100,02/11/2024 14:58,2024-11-02T15:35:00,PT37M,megabus Falcon,coach,10.2,152,100,85566939
Cullompton,152,Taunton,100,02/11/2024 15:58,2024-11-02T16:35:00,PT37M,megabus Falcon,coach,10.2,152,100,85577187
Cullompton,152,Taunton,100,02/11/2024 16:58,2024-11-02T17:35:00,PT37M,megabus Falcon,coach,10.2,152,100,85587435
Cullompton,152,Taunton,100,02/11/2024 17:58,2024-11-02T18:34:00,PT36M,megabus Falcon,coach,10.2,152,100,85597683
Cullompton,152,Taunton,100,02/11/2024 19:17,2024-11-02T19:53:00,PT36M,megabus Falcon,coach,10.2,152,100,85611151
Cullompton,152,Taunton,100,02/11/2024 20:27,2024-11-02T21:03:00,PT36M,megabus Falcon,coach,10.2,152,100,85621399
Cullompton,152,Taunton,100,02/11/2024 22:27,2024-11-02T23:03:00,PT36M,megabus Falcon,coach,10.2,152,100,85631647
Cullompton,152,Taunton,100,03/11/2024 00:27,2024-11-03T01:03:00,PT36M,megabus Falcon,coach,10.2,152,100,85641895
Cullompton,152,Taunton,100,03/11/2024 02:26,2024-11-03T03:02:00,PT36M,megabus Falcon,coach,10.2,152,100,85427244
Cullompton,152,Taunton,100,03/11/2024 03:26,2024-11-03T04:02:00,PT36M,megabus Falcon,coach,10.2,152,100,85437492
Cullompton,152,Taunton,100,03/11/2024 04:26,2024-11-03T05:02:00,PT36M,megabus Falcon,coach,8.2,152,100,85447740
Cullompton,152,Taunton,100,03/11/2024 05:26,2024-11-03T06:02:00,PT36M,megabus Falcon,coach,8.2,152,100,85457988
Cullompton,152,Taunton,100,03/11/2024 06:26,2024-11-03T07:02:00,PT36M,megabus Falcon,coach,8.2,152,100,85488203
Cullompton,152,Taunton,100,03/11/2024 07:27,2024-11-03T08:03:00,PT36M,megabus Falcon,coach,8.2,152,100,85498451
Cullompton,152,Taunton,100,03/11/2024 08:27,2024-11-03T09:03:00,PT36M,megabus Falcon,coach,10.2,152,100,85505479
Cullompton,152,Taunton,100,03/11/2024 09:27,2024-11-03T10:04:00,PT37M,megabus Falcon,coach,10.2,152,100,85515727
Cullompton,152,Taunton,100,03/11/2024 10:43,2024-11-03T11:20:00,PT37M,megabus Falcon,coach,10.2,152,100,85529195
Cullompton,152,Taunton,100,03/11/2024 11:58,2024-11-03T12:35:00,PT37M,megabus Falcon,coach,10.2,152,100,85543531
Cullompton,152,Taunton,100,03/11/2024 12:58,2024-11-03T13:35:00,PT37M,megabus Falcon,coach,10.2,152,100,85549691
Cullompton,152,Taunton,100,03/11/2024 13:58,2024-11-03T14:35:00,PT37M,megabus Falcon,coach,8.2,152,100,85559939
Cullompton,152,Taunton,100,03/11/2024 14:58,2024-11-03T15:35:00,PT37M,megabus Falcon,coach,10.2,152,100,85566967
Cullompton,152,Taunton,100,03/11/2024 15:58,2024-11-03T16:35:00,PT37M,megabus Falcon,coach,10.2,152,100,85577215
Cullompton,152,Taunton,100,03/11/2024 16:58,2024-11-03T17:35:00,PT37M,megabus Falcon,coach,10.2,152,100,85587463
Cullompton,152,Taunton,100,03/11/2024 17:58,2024-11-03T18:34:00,PT36M,megabus Falcon,coach,10.2,152,100,85597711
Cullompton,152,Taunton,100,03/11/2024 19:17,2024-11-03T19:53:00,PT36M,megabus Falcon,coach,10.2,152,100,85611179
Cullompton,152,Taunton,100,03/11/2024 20:27,2024-11-03T21:03:00,PT36M,megabus Falcon,coach,10.2,152,100,85621427
Cullompton,152,Taunton,100,03/11/2024 22:27,2024-11-03T23:03:00,PT36M,megabus Falcon,coach,10.2,152,100,85631675
Cullompton,152,Wellington,363,28/10/2024 00:27,2024-10-28T00:47:00,PT20M,megabus Falcon,coach,8.49,152,363,85641724
Cullompton,152,Wellington,363,28/10/2024 02:26,2024-10-28T02:46:00,PT20M,megabus Falcon,coach,10.2,152,363,85427073
Cullompton,152,Wellington,363,28/10/2024 03:26,2024-10-28T03:46:00,PT20M,megabus Falcon,coach,10.2,152,363,85437321
Cullompton,152,Wellington,363,28/10/2024 04:26,2024-10-28T04:45:00,PT19M,megabus Falcon,coach,10.2,152,363,85447569
Cullompton,152,Wellington,363,28/10/2024 05:26,2024-10-28T05:46:00,PT20M,megabus Falcon,coach,8.2,152,363,85457817
Cullompton,152,Wellington,363,28/10/2024 06:26,2024-10-28T06:46:00,PT20M,megabus Falcon,coach,8.2,152,363,85488032
Cullompton,152,Wellington,363,28/10/2024 07:27,2024-10-28T07:47:00,PT20M,megabus Falcon,coach,10.2,152,363,85498280
Cullompton,152,Wellington,363,28/10/2024 08:33,2024-10-28T08:53:00,PT20M,megabus Falcon,coach,10.2,152,363,85510208
Cullompton,152,Wellington,363,28/10/2024 09:33,2024-10-28T09:53:00,PT20M,megabus Falcon,coach,10.2,152,363,85520456
Cullompton,152,Wellington,363,28/10/2024 10:43,2024-10-28T11:03:00,PT20M,megabus Falcon,coach,10.2,152,363,85529024
Cullompton,152,Wellington,363,28/10/2024 12:00,2024-10-28T12:20:00,PT20M,megabus Falcon,coach,10.2,152,363,85538012
Cullompton,152,Wellington,363,28/10/2024 12:58,2024-10-28T13:18:00,PT20M,megabus Falcon,coach,10.2,152,363,85549520
Cullompton,152,Wellington,363,28/10/2024 13:58,2024-10-28T14:18:00,PT20M,megabus Falcon,coach,8.2,152,363,85559768
Cullompton,152,Wellington,363,28/10/2024 15:00,2024-10-28T15:20:00,PT20M,megabus Falcon,coach,10.2,152,363,85571696
Cullompton,152,Wellington,363,28/10/2024 16:01,2024-10-28T16:21:00,PT20M,megabus Falcon,coach,10.2,152,363,85581944
Cullompton,152,Wellington,363,28/10/2024 17:04,2024-10-28T17:24:00,PT20M,megabus Falcon,coach,10.2,152,363,85592192
Cullompton,152,Wellington,363,28/10/2024 18:03,2024-10-28T18:23:00,PT20M,megabus Falcon,coach,10.2,152,363,85602440
Cullompton,152,Wellington,363,28/10/2024 19:17,2024-10-28T19:37:00,PT20M,megabus Falcon,coach,9.25,152,363,85611008
Cullompton,152,Wellington,363,28/10/2024 20:27,2024-10-28T20:47:00,PT20M,megabus Falcon,coach,9.25,152,363,85621256
Cullompton,152,Wellington,363,28/10/2024 22:27,2024-10-28T22:47:00,PT20M,megabus Falcon,coach,9.25,152,363,85631504
Cullompton,152,Wellington,363,29/10/2024 00:27,2024-10-29T00:47:00,PT20M,megabus Falcon,coach,8.49,152,363,85641752
Cullompton,152,Wellington,363,29/10/2024 02:26,2024-10-29T02:46:00,PT20M,megabus Falcon,coach,10.2,152,363,85427101
Cullompton,152,Wellington,363,29/10/2024 03:26,2024-10-29T03:46:00,PT20M,megabus Falcon,coach,10.2,152,363,85437349
Cullompton,152,Wellington,363,29/10/2024 04:26,2024-10-29T04:45:00,PT19M,megabus Falcon,coach,8.2,152,363,85447597
Cullompton,152,Wellington,363,29/10/2024 05:26,2024-10-29T05:46:00,PT20M,megabus Falcon,coach,8.2,152,363,85457845
Cullompton,152,Wellington,363,29/10/2024 06:26,2024-10-29T06:46:00,PT20M,megabus Falcon,coach,10.2,152,363,85488060
Cullompton,152,Wellington,363,29/10/2024 07:27,2024-10-29T07:47:00,PT20M,megabus Falcon,coach,8.2,152,363,85498308
Cullompton,152,Wellington,363,29/10/2024 08:33,2024-10-29T08:53:00,PT20M,megabus Falcon,coach,10.2,152,363,85510236
Cullompton,152,Wellington,363,29/10/2024 09:33,2024-10-29T09:53:00,PT20M,megabus Falcon,coach,10.2,152,363,85520484
Cullompton,152,Wellington,363,29/10/2024 10:43,2024-10-29T11:03:00,PT20M,megabus Falcon,coach,8.2,152,363,85529052
Cullompton,152,Wellington,363,29/10/2024 12:00,2024-10-29T12:20:00,PT20M,megabus Falcon,coach,8.2,152,363,85538040
Cullompton,152,Wellington,363,29/10/2024 12:58,2024-10-29T13:18:00,PT20M,megabus Falcon,coach,10.2,152,363,85549548
Cullompton,152,Wellington,363,29/10/2024 13:58,2024-10-29T14:18:00,PT20M,megabus Falcon,coach,8.2,152,363,85559796
Cullompton,152,Wellington,363,29/10/2024 15:00,2024-10-29T15:20:00,PT20M,megabus Falcon,coach,10.2,152,363,85571724
Cullompton,152,Wellington,363,29/10/2024 16:01,2024-10-29T16:21:00,PT20M,megabus Falcon,coach,10.2,152,363,85581972
Cullompton,152,Wellington,363,29/10/2024 17:04,2024-10-29T17:24:00,PT20M,megabus Falcon,coach,10.2,152,363,85592220
Cullompton,152,Wellington,363,29/10/2024 18:03,2024-10-29T18:23:00,PT20M,megabus Falcon,coach,10.2,152,363,85602468
Cullompton,152,Wellington,363,29/10/2024 19:17,2024-10-29T19:37:00,PT20M,megabus Falcon,coach,9.25,152,363,85611036
Cullompton,152,Wellington,363,29/10/2024 20:27,2024-10-29T20:47:00,PT20M,megabus Falcon,coach,9.25,152,363,85621284
Cullompton,152,Wellington,363,29/10/2024 22:27,2024-10-29T22:47:00,PT20M,megabus Falcon,coach,9.25,152,363,85631532
Cullompton,152,Wellington,363,30/10/2024 00:27,2024-10-30T00:47:00,PT20M,megabus Falcon,coach,8.49,152,363,85641780
Cullompton,152,Wellington,363,30/10/2024 02:26,2024-10-30T02:46:00,PT20M,megabus Falcon,coach,8.2,152,363,85427129
Cullompton,152,Wellington,363,30/10/2024 03:26,2024-10-30T03:46:00,PT20M,megabus Falcon,coach,10.2,152,363,85437377
Cullompton,152,Wellington,363,30/10/2024 04:26,2024-10-30T04:45:00,PT19M,megabus Falcon,coach,8.2,152,363,85447625
Cullompton,152,Wellington,363,30/10/2024 05:26,2024-10-30T05:46:00,PT20M,megabus Falcon,coach,10.2,152,363,85457873
Cullompton,152,Wellington,363,30/10/2024 06:26,2024-10-30T06:46:00,PT20M,megabus Falcon,coach,8.2,152,363,85488088
Cullompton,152,Wellington,363,30/10/2024 07:27,2024-10-30T07:47:00,PT20M,megabus Falcon,coach,10.2,152,363,85498336
Cullompton,152,Wellington,363,30/10/2024 08:33,2024-10-30T08:53:00,PT20M,megabus Falcon,coach,10.2,152,363,85510264
Cullompton,152,Wellington,363,30/10/2024 09:33,2024-10-30T09:53:00,PT20M,megabus Falcon,coach,10.2,152,363,85520512
Cullompton,152,Wellington,363,30/10/2024 10:43,2024-10-30T11:03:00,PT20M,megabus Falcon,coach,10.2,152,363,85529080
Cullompton,152,Wellington,363,30/10/2024 12:00,2024-10-30T12:20:00,PT20M,megabus Falcon,coach,10.2,152,363,85538068
Cullompton,152,Wellington,363,30/10/2024 12:58,2024-10-30T13:18:00,PT20M,megabus Falcon,coach,10.2,152,363,85549576
Cullompton,152,Wellington,363,30/10/2024 13:58,2024-10-30T14:18:00,PT20M,megabus Falcon,coach,8.2,152,363,85559824
Cullompton,152,Wellington,363,30/10/2024 15:00,2024-10-30T15:20:00,PT20M,megabus Falcon,coach,10.2,152,363,85571752
Cullompton,152,Wellington,363,30/10/2024 16:01,2024-10-30T16:21:00,PT20M,megabus Falcon,coach,10.2,152,363,85582000
Cullompton,152,Wellington,363,30/10/2024 17:04,2024-10-30T17:24:00,PT20M,megabus Falcon,coach,10.2,152,363,85592248
Cullompton,152,Wellington,363,30/10/2024 18:03,2024-10-30T18:23:00,PT20M,megabus Falcon,coach,10.2,152,363,85602496
Cullompton,152,Wellington,363,30/10/2024 19:17,2024-10-30T19:37:00,PT20M,megabus Falcon,coach,9.25,152,363,85611064
Cullompton,152,Wellington,363,30/10/2024 20:27,2024-10-30T20:47:00,PT20M,megabus Falcon,coach,9.25,152,363,85621312
Cullompton,152,Wellington,363,30/10/2024 22:27,2024-10-30T22:47:00,PT20M,megabus Falcon,coach,9.25,152,363,85631560
Cullompton,152,Wellington,363,31/10/2024 00:27,2024-10-31T00:47:00,PT20M,megabus Falcon,coach,8.49,152,363,85641808
Cullompton,152,Wellington,363,31/10/2024 02:26,2024-10-31T02:46:00,PT20M,megabus Falcon,coach,10.2,152,363,85427157
Cullompton,152,Wellington,363,31/10/2024 03:26,2024-10-31T03:46:00,PT20M,megabus Falcon,coach,10.2,152,363,85437405
Cullompton,152,Wellington,363,31/10/2024 04:26,2024-10-31T04:45:00,PT19M,megabus Falcon,coach,8.2,152,363,85447653
Cullompton,152,Wellington,363,31/10/2024 05:26,2024-10-31T05:46:00,PT20M,megabus Falcon,coach,8.2,152,363,85457901
Cullompton,152,Wellington,363,31/10/2024 06:26,2024-10-31T06:46:00,PT20M,megabus Falcon,coach,8.2,152,363,85488116
